Model,Feature_Groups,R² Score
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Chroma')",0.8821876174811033
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Magenta', 'Chroma')",0.8887380981566179
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.9041355400395918
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.9048391039078061
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.7593265907312703
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.7174665156764333
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.9046841315346872
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.896073965226853
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.9016934207432231
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.7201662203900916
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.5106901320413555
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Brightness', 'Chroma')",0.8887057289658928
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.8403933216963981
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.8375914348494703
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.6274110626160307
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.6163463744291893
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.846961081423214
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.8628068405931996
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.846049551895712
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.8136523556856106
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.7352533194890568
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta')",0.8002385527402863
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.8403933216963979
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.8375383766281936
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.6274110626160307
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.6163302023934492
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.8468523780917808
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.8628052706528306
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.8461506287421
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.6965117567608363
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.6413982808864935
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness')",0.7997674316722845
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.840792143417181
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.8377534265176322
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.6274110880235564
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.6167652411922719
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.8477770939957019
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.8279621714731225
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.8447420551460153
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.7308853476433623
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.03288985488672669
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Chroma')",0.8063829656939732
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.8403933216963977
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.8373707373045451
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.6274110626160307
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.6163948008055842
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.8468911041966416
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.8560645030754144
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.8455265679187887
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.822456449955227
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.6464260186396931
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",0.799604478174174
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.8407921434171803
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.8376378013410652
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.6274110880235564
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.61684954380868
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.8477579962002724
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.856066309069352
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.8380844422653968
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.7961332872940439
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.44753271212566637
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",0.806343149245087
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.8407921434171809
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.837577890957097
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.6274110880235564
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.6168344272174191
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.8476337442166567
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.8560663472258312
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.8437510693075633
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.726596914609658
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.6722316540015518
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness', 'Chroma')",0.806710478983134
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.8403933216963971
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.8373820031464636
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.6274110626160307
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.6158428668524306
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.8468850910712026
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.8462711005368864
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.8468319172854126
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.7925079981186859
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.8182508750331359
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness')",0.8001005681845831
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.8407921434171806
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.8376470764338172
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.6274110880235564
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.6162421669941442
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.8476905911185078
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.8628075262691126
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.8415486317544963
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.596447084862447
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.6310346960974962
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",0.8061151776042984
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.8407921434171803
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.8376067730829349
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.6274110880235564
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.6162205717025047
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.8476058490567688
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.8462719188738405
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.8367194978313024
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.7205545298955232
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.7388059775933933
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",0.8057797641582632
LinearRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.8407921434171806
Ridge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.8375199911301526
Lasso,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.6274110880235564
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.6163461553135097
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.8475970726347052
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.8459051273340247
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.8456990920906322
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.6066790437031782
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.6824027445217316
LinearSVR,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Brightness', 'Chroma')",0.8060130131662608
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8801713261711146
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8984373084143856
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.7515766542490503
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.7140252040424984
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.89659271288993
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8937887485501669
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8888214501493907
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.7230116276714453
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8397724456717333
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta')",0.8798108116489706
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8801713261711148
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8984294909719452
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.7515766542490503
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.713967456965103
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8965797090683953
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8937888915217135
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8880466791836917
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8685434192844319
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.44427794335408544
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",0.8794965444885037
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8808760954312151
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8989536047239716
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.7515767071382461
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.7141826775820543
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8973131323429783
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8937887357427268
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8870087416691339
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8170375772738077
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8312360974232975
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",0.8804599206317929
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8801713261711144
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8984056618636016
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.7515766549632547
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.7141572654889634
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8966070387637258
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.893788937121428
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.888222531200361
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8093670414206693
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.8546306049216457
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Brightness')",0.879435501123159
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8808760954312154
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8989866496641248
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.7515767101298017
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.7144223481511798
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8973693206282141
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8903795099085476
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8886240567607095
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8361559053879323
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8609779723003516
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",0.8806455391755847
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8808760954312151
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8989757917718731
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.7515767080523229
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.7143692017241857
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8973499261966514
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8937889679456863
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8878449830843271
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.7674467556971001
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8204887468349747
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",0.8803681405591568
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8801713261711144
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8982836729849576
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.7515766542490503
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.7132989515366429
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8964345768073625
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8937685281762161
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8867878218759861
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8586455167135804
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8477348410189239
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",0.8779424455844913
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8808760954312155
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8988647369839239
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.7515767071382461
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.7134554416587138
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8972168461275919
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.8903794593366188
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.887725671211403
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.7632828793226502
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.7591640959564578
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",0.880400889901937
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.880876095431215
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8988589218939089
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.7515767071382461
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.7133733767604536
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8972073490518232
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8903796813748541
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8881391048422989
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.859744965715806
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.7749616435770404
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",0.8807086145728318
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8808760954312148
Ridge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8988981947042846
Lasso,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.751576707729767
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.7136935889809347
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8972648139563475
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8903795768580848
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.8876292399706258
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.7699364572744931
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.7493261006577796
LinearSVR,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",0.880485070306503
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.793302585381214
Ridge,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.817515563625999
Lasso,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.6260685690555885
ElasticNet,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.6138627951877069
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.8147491871317197
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.818829100582364
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.7976729858814515
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",0.5074254058752483
