Model,Feature_Groups,MAE,MSE,R² Score
LinearRegression,"('Lab', 'RGB', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('Lab', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('HSV', 'RGB', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('HSV', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('Lab', 'HSV', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('Lab', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.61721787,50.22326776,0.679681405
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",5.460699754,50.20010997,0.679829103
HuberRegressor,"('Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('RGB', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'HSV', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('HSV', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('HSV', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'HSV', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
HuberRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.621196389,50.19802329,0.679842412
RANSACRegressor,"('LBP', 'Yellow', 'Chroma')",5.594135902,50.18811769,0.679905588
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Brightness')",5.504125893,50.16808206,0.680033374
PassiveAggressiveRegressor,"('HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.55207106,50.16662289,0.68004268
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",5.826080932,50.16583169,0.680047726
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow', 'Magenta')",5.658464898,50.13087842,0.680270654
RANSACRegressor,"('RGB', 'LBP', 'Yellow', 'Chroma')",5.842361562,50.12538639,0.680305682
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Chroma')",5.663475359,50.11386558,0.68037916
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",5.654361367,50.11224166,0.680389518
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.197454256,50.06375671,0.680698749
PassiveAggressiveRegressor,"('Lab', 'Temp', 'Magenta')",5.662572185,50.0481617,0.680798213
RANSACRegressor,"('Lab', 'GLCM', 'Temp', 'Magenta', 'Brightness', 'Chroma')",5.759400167,50.0458049,0.680813244
PassiveAggressiveRegressor,"('Lab', 'RGB', 'LBP', 'Yellow', 'Cyan', 'Brightness')",6.121820822,50.04490731,0.680818969
RANSACRegressor,"('RGB', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.743677691,50.02485074,0.680946887
PassiveAggressiveRegressor,"('Lab', 'HSV', 'Temp', 'Cyan', 'Magenta')",5.873082253,50.0245122,0.680949047
RANSACRegressor,"('Lab', 'GLCM', 'Temp', 'Yellow')",5.449632622,49.99639418,0.68112838
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",5.348181008,49.98280898,0.681215025
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Chroma')",5.729381036,49.97880968,0.681240532
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Brightness', 'Chroma')",5.855683591,49.9621315,0.681346904
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",5.666089096,49.94725337,0.681441795
RANSACRegressor,"('Temp', 'Yellow', 'Cyan', 'Magenta')",5.549339827,49.92257909,0.681599165
PassiveAggressiveRegressor,"('RGB', 'Temp', 'Yellow', 'Magenta')",5.605663793,49.90515379,0.681710302
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'LBP', 'Yellow', 'Brightness')",5.846737146,49.90384583,0.681718644
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.584749223,49.87985856,0.681871632
PassiveAggressiveRegressor,"('RGB', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",5.433626959,49.86108918,0.681991341
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan', 'Brightness')",5.402071309,49.8406863,0.682121468
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",5.618864989,49.84012799,0.682125029
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",5.356960723,49.8344553,0.682161209
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Cyan', 'Magenta', 'Chroma')",5.302690124,49.82677309,0.682210205
PassiveAggressiveRegressor,"('RGB', 'Temp', 'Cyan', 'Brightness', 'Chroma')",5.61708043,49.82078632,0.682248388
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta')",5.573694239,49.81047215,0.682314171
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",5.591678686,49.77140367,0.682563346
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Chroma')",5.787273283,49.7597063,0.68263795
RANSACRegressor,"('HSV', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",5.536735692,49.75593403,0.682662009
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Cyan', 'Magenta')",5.937203467,49.7469207,0.682719495
RANSACRegressor,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Chroma')",5.818152956,49.73650719,0.682785912
RANSACRegressor,"('Lab', 'RGB', 'Temp', 'Yellow')",5.532536099,49.70818673,0.682966536
RANSACRegressor,"('HSV', 'LBP', 'Cyan', 'Brightness', 'Chroma')",5.549360983,49.70717289,0.682973003
RANSACRegressor,"('Lab', 'HSV', 'Temp', 'Cyan', 'Brightness', 'Chroma')",5.46296391,49.68650386,0.683104827
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow')",5.681665229,49.66579531,0.683236904
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Chroma')",5.442665864,49.61611458,0.683553763
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.514507195,49.59857967,0.683665598
RANSACRegressor,"('GLCM', 'Temp', 'Cyan', 'Chroma')",5.58687855,49.59547753,0.683685384
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",5.364406282,49.58648876,0.683742713
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",5.659505811,49.57997997,0.683784225
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.412051014,49.56889803,0.683854905
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Yellow', 'Magenta')",5.514878526,49.53314801,0.684082915
PassiveAggressiveRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Magenta')",5.68086265,49.5252641,0.684133197
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Brightness')",5.747305236,49.51947037,0.684170149
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Cyan')",5.36126425,49.49842624,0.684304366
PassiveAggressiveRegressor,"('GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.638155052,49.49687616,0.684314253
PassiveAggressiveRegressor,"('Lab', 'GLCM', 'LBP', 'Yellow', 'Magenta')",5.738247989,49.48900991,0.684364423
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",5.704172078,49.43455224,0.684711748
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.695972545,49.42621633,0.684764913
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness')",5.71673346,49.4207014,0.684800087
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Cyan', 'Brightness', 'Chroma')",5.735829972,49.41071439,0.684863783
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Magenta')",5.663617509,49.4101881,0.68486714
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Brightness', 'Chroma')",5.607322526,49.4004817,0.684929046
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness', 'Chroma')",5.691327027,49.39763105,0.684947227
RANSACRegressor,"('Temp', 'Cyan', 'Magenta', 'Chroma')",5.727409097,49.37657295,0.685081533
PassiveAggressiveRegressor,"('GLCM', 'LBP', 'Yellow')",5.681828892,49.37524337,0.685090013
PassiveAggressiveRegressor,"('HSV', 'RGB', 'Temp', 'Yellow', 'Brightness')",5.751924582,49.37386609,0.685098798
RANSACRegressor,"('Lab', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.593911523,49.36842649,0.685133491
PassiveAggressiveRegressor,"('RGB', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Chroma')",5.594092177,49.3537054,0.68522738
PassiveAggressiveRegressor,"('Lab', 'RGB', 'Temp', 'Cyan', 'Magenta', 'Chroma')",5.687768933,49.35365558,0.685227698
PassiveAggressiveRegressor,"('HSV', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",5.72749468,49.34796976,0.685263962
RANSACRegressor,"('GLCM', 'LBP', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.514131733,49.34449305,0.685286136
RANSACRegressor,"('Lab', 'HSV', 'Temp', 'Cyan', 'Magenta', 'Chroma')",5.780690838,49.32155075,0.685432459
RANSACRegressor,"('HSV', 'GLCM', 'Temp', 'Yellow', 'Magenta', 'Chroma')",5.631077953,49.31442367,0.685477915
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta')",5.488724421,49.26975074,0.685762834
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness')",5.615089022,49.26974875,0.685762847
RANSACRegressor,"('GLCM', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",5.694192224,49.26566406,0.685788898
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Brightness', 'Chroma')",5.587406755,49.26300139,0.685805881
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Yellow', 'Cyan')",5.937660636,49.25030755,0.685886841
PassiveAggressiveRegressor,"('RGB', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Brightness')",5.696581864,49.24332862,0.685931351
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp', 'Yellow', 'Magenta')",5.114088945,49.23329277,0.685995359
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Brightness')",5.625087756,49.20999287,0.686143963
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Brightness', 'Chroma')",5.614910455,49.18843862,0.686281434
PassiveAggressiveRegressor,"('Lab', 'HSV', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Chroma')",5.69878883,49.17980628,0.68633649
RANSACRegressor,"('Lab', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",5.661108562,49.16961506,0.686401489
RANSACRegressor,"('Lab', 'HSV', 'LBP', 'Yellow', 'Cyan')",5.560775676,49.16842098,0.686409104
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Brightness', 'Chroma')",5.865637564,49.15122742,0.686518763
BayesianRidge,"('Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('HSV', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'HSV', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('HSV', 'RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('HSV', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.589310038,49.14200844,0.686577561
PassiveAggressiveRegressor,"('HSV', 'RGB', 'Temp', 'Yellow', 'Magenta', 'Brightness')",5.808201148,49.0321223,0.687278403
PassiveAggressiveRegressor,"('Lab', 'HSV', 'RGB', 'LBP', 'Cyan')",5.737554221,49.03130473,0.687283617
PassiveAggressiveRegressor,"('LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.566773881,49.03007733,0.687291445
RANSACRegressor,"('Lab', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.600196481,49.00906461,0.687425462
RANSACRegressor,"('Lab', 'HSV', 'Temp', 'Cyan', 'Magenta')",5.712919351,49.00342957,0.687461402
RANSACRegressor,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.677105849,48.99507254,0.687514702
RANSACRegressor,"('Lab', 'RGB', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",5.531199502,48.98254402,0.687594608
RANSACRegressor,"('Lab', 'RGB', 'GLCM', 'LBP', 'Cyan', 'Chroma')",5.59594651,48.88151995,0.688238928
RANSACRegressor,"('Lab', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.626279724,48.87846615,0.688258405
RANSACRegressor,"('HSV', 'RGB', 'Temp', 'Brightness', 'Chroma')",5.43270441,48.85064202,0.688435864
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Brightness', 'Chroma')",5.757368669,48.84797692,0.688452862
PassiveAggressiveRegressor,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.558857199,48.84315824,0.688483595
ARDRegression,"('Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('RGB', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'RGB', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('HSV', 'RGB', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('HSV', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'HSV', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.624864015,48.83569178,0.688531215
LinearRegression,"('Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('HSV', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'HSV', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('HSV', 'RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('HSV', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'HSV', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
LinearRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.577228506,48.82388064,0.688606545
BayesianRidge,"('LBP',)",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('HSV', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('RGB', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'HSV', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'RGB', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('HSV', 'RGB', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('HSV', 'GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('RGB', 'GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",5.618547683,48.8221895,0.688617331
RANSACRegressor,"('Lab', 'HSV', 'GLCM', 'LBP', 'Yellow', 'Magenta', 'Brightness')",5.168969047,48.79822044,0.688770203
PassiveAggressiveRegressor,"('Lab', 'HSV', 'LBP', 'Yellow', 'Cyan', 'Chroma')",5.729666782,48.79339852,0.688800957
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Magenta', 'Chroma')",5.753995361,48.7709749,0.688943973
RANSACRegressor,"('Lab', 'GLCM', 'Temp', 'Yellow', 'Cyan', 'Chroma')",5.48091366,48.749059,0.68908375
PassiveAggressiveRegressor,"('HSV', 'RGB', 'GLCM', 'LBP', 'Yellow', 'Cyan', 'Brightness', 'Chroma')",5.737329056,48.74877348,0.689085571
RANSACRegressor,"('Lab', 'LBP', 'Yellow', 'Cyan', 'Magenta')",5.520304579,48.74783294,0.68909157
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'Temp', 'Yellow', 'Cyan')",5.633986662,48.74711998,0.689096117
PassiveAggressiveRegressor,"('Lab', 'LBP', 'Temp', 'Yellow', 'Magenta', 'Brightness')",5.652506394,48.7449825,0.689109749
RANSACRegressor,"('LBP', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.464102751,48.74019347,0.689140293
RANSACRegressor,"('HSV', 'RGB', 'GLCM', 'Temp', 'Magenta', 'Chroma')",5.461261898,48.7367126,0.689162494
RANSACRegressor,"('Lab', 'HSV', 'RGB', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness')",5.529774789,48.71221731,0.689318722
RANSACRegressor,"('GLCM', 'LBP', 'Cyan', 'Magenta', 'Chroma')",5.812492863,48.69698408,0.689415878
PassiveAggressiveRegressor,"('HSV', 'LBP', 'Temp', 'Yellow', 'Brightness', 'Chroma')",5.682291229,48.69001279,0.68946034
PassiveAggressiveRegressor,"('HSV', 'GLCM', 'LBP', 'Temp', 'Yellow', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.398129241,48.67041876,0.689585309
RANSACRegressor,"('Lab', 'RGB', 'Temp', 'Yellow', 'Magenta', 'Brightness')",5.425120813,48.64346875,0.689757193
LinearRegression,"('Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.627346728,48.64040657,0.689776723
LinearRegression,"('Lab', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.627346728,48.64040657,0.689776723
LinearRegression,"('HSV', 'Temp', 'Cyan', 'Magenta', 'Brightness', 'Chroma')",5.627346728,48.64040657,0.689776723
